i_subj_all,i_subj_curr,olife_total,i_onset,i_ori,i_trial,contrast,correct
7,7,13,0,0,159,0.0136354817709,1
7,7,13,0,0,160,0.033226911242099998,1
7,7,13,0,0,161,0.033226911242099998,1
7,7,13,0,0,162,0.0109676760216,0
7,7,13,0,0,163,0.045606399576499999,1
7,7,13,0,0,164,0.0109676760216,1
7,7,13,0,0,165,0.0232681672947,1
7,7,13,0,0,166,0.0051697203218499998,0
7,7,13,0,0,167,0.016619975241699999,1
7,7,13,0,0,168,0.0097395453011299999,1
7,7,13,0,0,169,0.0144696642078,1
7,7,13,0,0,170,0.0072376712700300003,1
7,7,13,0,0,171,0.0047762064916599999,1
7,7,13,0,0,172,0.0088218311121600005,0
7,7,13,0,0,173,0.016952211458200001,1
7,7,13,0,0,174,0.0123506707548,1
7,7,13,0,0,175,0.0032148693172899998,0
7,7,13,0,0,176,0.010752727122799999,1
7,7,13,0,0,177,0.0079905890639900001,0
7,7,13,0,0,178,0.011186921786599999,1
7,7,13,0,0,179,0.010335384727299999,1
7,7,13,0,0,180,0.00954866579911,1
7,7,13,0,0,181,0.0061777587650900002,0
7,7,13,0,0,182,0.010132827726,1
7,7,13,0,0,183,0.0086489373396600004,1
7,7,13,0,0,184,0.00768045271031,0
7,7,13,0,0,185,0.010752727122799999,1
7,7,13,0,0,186,0.0079905890639900001,0
7,7,13,0,0,187,0.0097395453011299999,0
7,7,13,0,0,188,0.0139080574401,1
7,7,13,0,0,189,0.0128493903144,1
7,7,13,0,0,190,0.0084794320084199994,1
7,7,13,0,0,191,0.0099342405178299998,1
7,7,13,0,0,192,0.0097395453011299999,0
7,7,13,0,0,193,0.010752727122799999,1
7,7,13,0,0,194,0.010335384727299999,1
7,7,13,0,0,195,0.0068204163724099997,1
7,7,13,0,0,196,0.0058216082845200003,0
7,7,13,0,0,197,0.010132827726,1
7,7,13,0,0,198,0.0089981810614500005,1
7,7,13,0,0,199,0.0088218311121600005,0
7,7,13,0,0,200,0.0136354817709,1
7,7,13,0,0,201,0.0091780562771299999,0
7,7,13,0,0,202,0.010335384727299999,0
7,7,13,0,0,203,0.011186921786599999,0
7,7,13,0,0,204,0.0123506707548,1
7,7,13,0,0,205,0.013106251877700001,1
7,7,13,0,0,206,0.0118713078489,0
7,7,13,0,0,207,0.00668674712601,0
7,7,13,0,0,208,0.0139080574401,1
7,7,13,0,0,209,0.0133682481486,0
7,7,13,0,0,210,0.016952211458200001,1
7,7,13,0,0,211,0.0159749090922,0
7,7,13,0,0,212,0.0125975628267,1
7,7,13,0,0,213,0.021075711012800001,1
7,7,13,0,0,214,0.019860687103499999,1
7,7,13,0,0,215,0.0075299281279799998,0
7,7,13,0,0,216,0.0187157098512,0
7,7,13,0,0,217,0.0118713078489,1
7,7,13,0,0,218,0.010132827726,1
7,7,13,0,0,219,0.025185242205399999,1
7,7,13,0,0,220,0.010335384727299999,0
7,7,13,0,0,221,0.023733302034900001,1
7,7,13,0,0,222,0.022812148450999999,1
7,7,13,0,0,223,0.013106251877700001,1
7,7,13,0,0,224,0.0079905890639900001,0
7,7,13,0,0,225,0.0123506707548,1
7,7,13,0,0,226,0.021497018167899999,1
7,7,13,0,0,227,0.0089981810614500005,1
7,7,13,0,0,228,0.0078339863054199994,1
7,7,13,0,0,229,0.0070958244953500003,0
7,7,13,0,0,230,0.0121086173724,1
7,7,13,0,0,231,0.0089981810614500005,0
7,7,13,0,0,232,0.020662660803800002,1
7,7,13,0,0,233,0.0121086173724,1
7,7,13,0,0,234,0.0194714494187,1
7,7,13,0,0,235,0.0179893025785,1
7,7,13,0,0,236,0.016619975241699999,1
7,7,13,0,0,237,0.015661826438200001,0
7,7,13,0,0,238,0.021075711012800001,1
7,7,13,0,0,239,0.0088218311121600005,0
7,7,13,0,1,0,0.033226911242099998,0
7,7,13,0,1,1,0.165106831451,1
7,7,13,0,1,2,0.033226911242099998,1
7,7,13,0,1,3,0.0109676760216,0
7,7,13,0,1,4,0.045606399576499999,1
7,7,13,0,1,5,0.0232681672947,0
7,7,13,0,1,6,0.092999663115800005,1
7,7,13,0,1,7,0.060168561352000001,0
7,7,13,0,1,8,0.0555885919223,1
7,7,13,0,1,9,0.036683428093900003,0
7,7,13,0,1,10,0.071900767185400005,1
7,7,13,0,1,11,0.052383885413,1
7,7,13,0,1,12,0.041309110667700003,1
7,7,13,0,1,13,0.113355151248,1
7,7,13,0,1,14,0.089390094887400004,1
7,7,13,0,1,15,0.032575716953800002,0
7,7,13,0,1,16,0.045606399576499999,1
7,7,13,0,1,17,0.073338076116699999,1
7,7,13,0,1,18,0.054499144477200001,1
7,7,13,0,1,19,0.048396477563900003,1
7,7,13,0,1,20,0.042134887026200003,1
7,7,13,0,1,21,0.034568612504399999,1
7,7,13,0,1,22,0.031311365352999998,1
7,7,13,0,1,23,0.0289279762059,0
7,7,13,0,1,24,0.0289279762059,1
7,7,13,0,1,25,0.036683428093900003,1
7,7,13,0,1,26,0.0194714494187,0
7,7,13,0,1,27,0.034568612504399999,1
7,7,13,0,1,28,0.0283610341648,0
7,7,13,0,1,29,0.036683428093900003,1
7,7,13,0,1,30,0.045606399576499999,1
7,7,13,0,1,31,0.035964491606600001,1
7,7,13,0,1,32,0.038927622465300002,1
7,7,13,0,1,33,0.034568612504399999,1
7,7,13,0,1,34,0.034568612504399999,1
7,7,13,0,1,35,0.027260265791899999,1
7,7,13,0,1,36,0.0283610341648,1
7,7,13,0,1,37,0.024691651761300001,1
7,7,13,0,1,38,0.0144696642078,1
7,7,13,0,1,39,0.010335384727299999,1
7,7,13,0,1,40,0.0069567576904699998,0
7,7,13,0,1,41,0.0144696642078,0
7,7,13,0,1,42,0.025688699608899999,1
7,7,13,0,1,43,0.026726008206200001,0
7,7,13,0,1,44,0.0242077349001,0
7,7,13,0,1,45,0.026202221214099999,0
7,7,13,0,1,46,0.038927622465300002,0
7,7,13,0,1,47,0.050350725268800002,0
7,7,13,0,1,48,0.057833256898999999,1
7,7,13,0,1,49,0.034568612504399999,1
7,7,13,0,1,50,0.033891123018399999,1
7,7,13,0,1,51,0.066427754231699998,1
7,7,13,0,1,52,0.027805203280499999,0
7,7,13,0,1,53,0.036683428093900003,1
7,7,13,0,1,54,0.033891123018399999,1
7,7,13,0,1,55,0.032575716953800002,1
7,7,13,0,1,56,0.033226911242099998,1
7,7,13,0,1,57,0.030096086654400001,1
7,7,13,0,1,58,0.030096086654400001,0
7,7,13,0,1,59,0.033226911242099998,1
7,7,13,0,1,60,0.066427754231699998,1
7,7,13,0,1,61,0.030697712698699999,1
7,7,13,0,1,62,0.023733302034900001,0
7,7,13,0,1,63,0.065125876550999995,1
7,7,13,0,1,64,0.047447984051000001,1
7,7,13,0,1,65,0.022812148450999999,1
7,7,13,0,1,66,0.020662660803800002,1
7,7,13,0,1,67,0.030697712698699999,1
7,7,13,0,1,68,0.019089840169700001,0
7,7,13,0,1,69,0.026726008206200001,0
7,7,13,0,1,70,0.061371341433500003,1
7,7,13,0,1,71,0.020257705717800001,1
7,7,13,0,1,72,0.031937285031400003,1
7,7,13,0,1,73,0.0179893025785,1
7,7,13,0,1,74,0.016619975241699999,0
7,7,13,0,1,75,0.031311365352999998,1
7,7,13,0,1,76,0.031311365352999998,0
7,7,13,0,1,77,0.033226911242099998,1
7,7,13,0,1,78,0.060168561352000001,1
7,7,13,0,1,79,0.032575716953800002,1
7,7,13,0,1,80,0.033226911242099998,1
7,7,13,0,1,81,0.033226911242099998,1
7,7,13,0,1,82,0.0109676760216,0
7,7,13,0,1,83,0.045606399576499999,0
7,7,13,0,1,84,0.17177383828100001,1
7,7,13,0,1,85,0.0109676760216,1
7,7,13,0,1,86,0.0051697203218499998,0
7,7,13,0,1,87,0.0144696642078,0
7,7,13,0,1,88,0.100661947756,1
7,7,13,0,1,89,0.067755656675299994,1
7,7,13,0,1,90,0.038927622465300002,0
7,7,13,0,1,91,0.074804117105299994,1
7,7,13,0,1,92,0.062598165299500005,1
7,7,13,0,1,93,0.0534310484588,0
7,7,13,0,1,94,0.049363931628300002,0
7,7,13,0,1,95,0.071900767185400005,1
7,7,13,0,1,96,0.065125876550999995,1
7,7,13,0,1,97,0.17177383828100001,1
7,7,13,0,1,98,0.057833256898999999,1
7,7,13,0,1,99,0.047447984051000001,1
7,7,13,0,1,100,0.102674197725,1
7,7,13,0,1,101,0.042977170798899997,1
7,7,13,0,1,102,0.069110104121300003,1
7,7,13,0,1,103,0.037416736247499999,1
7,7,13,0,1,104,0.041309110667700003,1
7,7,13,0,1,105,0.031937285031400003,0
7,7,13,0,1,106,0.033891123018399999,1
7,7,13,0,1,107,0.0242077349001,0
7,7,13,0,1,108,0.0397057924575,0
7,7,13,0,1,109,0.071900767185400005,1
7,7,13,0,1,110,0.042134887026200003,0
7,7,13,0,1,111,0.048396477563900003,0
7,7,13,0,1,112,0.052383885413,1
7,7,13,0,1,113,0.042977170798899997,1
7,7,13,0,1,114,0.036683428093900003,0
7,7,13,0,1,115,0.063849513589500001,1
7,7,13,0,1,116,0.060168561352000001,1
7,7,13,0,1,117,0.047447984051000001,1
7,7,13,0,1,118,0.057833256898999999,1
7,7,13,0,1,119,0.045606399576499999,0
7,7,13,0,1,120,0.065125876550999995,1
7,7,13,0,1,121,0.043836291971699998,1
7,7,13,0,1,122,0.0397057924575,0
7,7,13,0,1,123,0.047447984051000001,1
7,7,13,0,1,124,0.061371341433500003,1
7,7,13,0,1,125,0.038927622465300002,1
7,7,13,0,1,126,0.040499518204200002,0
7,7,13,0,1,127,0.060168561352000001,1
7,7,13,0,1,128,0.042977170798899997,0
7,7,13,0,1,129,0.057833256898999999,1
7,7,13,0,1,130,0.035259645123999997,1
7,7,13,0,1,131,0.031937285031400003,1
7,7,13,0,1,132,0.0555885919223,1
7,7,13,0,1,133,0.044712587127199999,1
7,7,13,0,1,134,0.0283610341648,1
7,7,13,0,1,135,0.041309110667700003,1
7,7,13,0,1,136,0.038164703359599997,1
7,7,13,0,1,137,0.034568612504399999,0
7,7,13,0,1,138,0.025688699608899999,0
7,7,13,0,1,139,0.027805203280499999,1
7,7,13,0,1,140,0.037416736247499999,1
7,7,13,0,1,141,0.024691651761300001,1
7,7,13,0,1,142,0.033891123018399999,1
7,7,13,0,1,143,0.030096086654400001,1
7,7,13,0,1,144,0.022365066846900001,1
7,7,13,0,1,145,0.027260265791899999,1
7,7,13,0,1,146,0.020257705717800001,0
7,7,13,0,1,147,0.0219267473268,0
7,7,13,0,1,148,0.023733302034900001,1
7,7,13,0,1,149,0.021075711012800001,1
7,7,13,0,1,150,0.024691651761300001,1
7,7,13,0,1,151,0.019089840169700001,1
7,7,13,0,1,152,0.0219267473268,0
7,7,13,0,1,153,0.023733302034900001,0
7,7,13,0,1,154,0.026202221214099999,1
7,7,13,0,1,155,0.0232681672947,0
7,7,13,0,1,156,0.066427754231699998,1
7,7,13,0,1,157,0.0176367410356,0
7,7,13,0,1,158,0.025688699608899999,1
7,7,13,0,1,159,0.073338076116699999,1
7,7,13,0,1,160,0.033226911242099998,0
7,7,13,0,1,161,0.033226911242099998,1
7,7,13,0,1,162,0.0109676760216,0
7,7,13,0,1,163,0.045606399576499999,0
7,7,13,0,1,164,0.165106831451,1
7,7,13,0,1,165,0.092999663115800005,1
7,7,13,0,1,166,0.17177383828100001,1
7,7,13,0,1,167,0.100661947756,1
7,7,13,0,1,168,0.067755656675299994,1
7,7,13,0,1,169,0.060168561352000001,1
7,7,13,0,1,170,0.038927622465300002,1
7,7,13,0,1,171,0.031311365352999998,1
7,7,13,0,1,172,0.042134887026200003,1
7,7,13,0,1,173,0.0219267473268,0
7,7,13,0,1,174,0.0219267473268,0
7,7,13,0,1,175,0.037416736247499999,1
7,7,13,0,1,176,0.048396477563900003,1
7,7,13,0,1,177,0.042134887026200003,1
7,7,13,0,1,178,0.033891123018399999,1
7,7,13,0,1,179,0.027260265791899999,1
7,7,13,0,1,180,0.0194714494187,1
7,7,13,0,1,181,0.030096086654400001,0
7,7,13,0,1,182,0.0179893025785,0
7,7,13,0,1,183,0.042977170798899997,1
7,7,13,0,1,184,0.0397057924575,1
7,7,13,0,1,185,0.027805203280499999,1
7,7,13,0,1,186,0.0242077349001,1
7,7,13,0,1,187,0.0194714494187,0
7,7,13,0,1,188,0.026726008206200001,0
7,7,13,0,1,189,0.037416736247499999,1
7,7,13,0,1,190,0.035259645123999997,0
7,7,13,0,1,191,0.033226911242099998,1
7,7,13,0,1,192,0.040499518204200002,1
7,7,13,0,1,193,0.038927622465300002,1
7,7,13,0,1,194,0.037416736247499999,1
7,7,13,0,1,195,0.031937285031400003,1
7,7,13,0,1,196,0.030697712698699999,1
7,7,13,0,1,197,0.031311365352999998,1
7,7,13,0,1,198,0.0242077349001,1
7,7,13,0,1,199,0.029506251517700002,1
7,7,13,0,1,200,0.0242077349001,0
7,7,13,0,1,201,0.031311365352999998,0
7,7,13,0,1,202,0.027260265791899999,1
7,7,13,0,1,203,0.025185242205399999,1
7,7,13,0,1,204,0.0194714494187,1
7,7,13,0,1,205,0.0153548797031,0
7,7,13,0,1,206,0.036683428093900003,1
7,7,13,0,1,207,0.035259645123999997,0
7,7,13,0,1,208,0.043836291971699998,1
7,7,13,0,1,209,0.023733302034900001,1
7,7,13,0,1,210,0.042134887026200003,1
7,7,13,0,1,211,0.019089840169700001,0
7,7,13,0,1,212,0.025688699608899999,1
7,7,13,0,1,213,0.025185242205399999,0
7,7,13,0,1,214,0.040499518204200002,1
7,7,13,0,1,215,0.038927622465300002,1
7,7,13,0,1,216,0.037416736247499999,1
7,7,13,0,1,217,0.025185242205399999,0
7,7,13,0,1,218,0.0194714494187,1
7,7,13,0,1,219,0.027260265791899999,1
7,7,13,0,1,220,0.021497018167899999,1
7,7,13,0,1,221,0.019089840169700001,0
7,7,13,0,1,222,0.021075711012800001,1
7,7,13,0,1,223,0.018348911888299999,1
7,7,13,0,1,224,0.0176367410356,0
7,7,13,0,1,225,0.016619975241699999,0
7,7,13,0,1,226,0.0179893025785,0
7,7,13,0,1,227,0.036683428093900003,1
7,7,13,0,1,228,0.0194714494187,1
7,7,13,0,1,229,0.041309110667700003,1
7,7,13,0,1,230,0.0172910891349,0
7,7,13,0,1,231,0.035964491606600001,0
7,7,13,0,1,232,0.0283610341648,1
7,7,13,0,1,233,0.043836291971699998,0
7,7,13,0,1,234,0.0187157098512,0
7,7,13,0,1,235,0.0555885919223,1
7,7,13,0,1,236,0.030697712698699999,1
7,7,13,0,1,237,0.030697712698699999,0
7,7,13,0,1,238,0.041309110667700003,0
7,7,13,0,1,239,0.0534310484588,0
7,7,13,1,0,0,0.033226911242099998,1
7,7,13,1,0,1,0.0109676760216,1
7,7,13,1,0,2,0.0051697203218499998,1
7,7,13,1,0,3,0.0031518630233299998,0
7,7,13,1,0,4,0.033226911242099998,1
7,7,13,1,0,5,0.0109676760216,1
7,7,13,1,0,6,0.0051697203218499998,0
7,7,13,1,0,7,0.0064272164011800002,1
7,7,13,1,0,8,0.0047762064916599999,0
7,7,13,1,0,9,0.0078339863054199994,0
7,7,13,1,0,10,0.0176367410356,0
7,7,13,1,0,11,0.0144696642078,1
7,7,13,1,0,12,0.056699817612500002,1
7,7,13,1,0,13,0.033891123018399999,1
7,7,13,1,0,14,0.021497018167899999,1
7,7,13,1,0,15,0.015053948632900001,1
7,7,13,1,0,16,0.0088218311121600005,0
7,7,13,1,0,17,0.013106251877700001,1
7,7,13,1,0,18,0.016952211458200001,1
7,7,13,1,0,19,0.0123506707548,1
7,7,13,1,0,20,0.0116386492124,0
7,7,13,1,0,21,0.0159749090922,1
7,7,13,1,0,22,0.010752727122799999,0
7,7,13,1,0,23,0.01475891533,1
7,7,13,1,0,24,0.0128493903144,1
7,7,13,1,0,25,0.01475891533,1
7,7,13,1,0,26,0.010335384727299999,1
7,7,13,1,0,27,0.0118713078489,1
7,7,13,1,0,28,0.0093615272298800001,1
7,7,13,1,0,29,0.0097395453011299999,1
7,7,13,1,0,30,0.0084794320084199994,0
7,7,13,1,0,31,0.010335384727299999,1
7,7,13,1,0,32,0.0099342405178299998,1
7,7,13,1,0,33,0.0091780562771299999,1
7,7,13,1,0,34,0.0069567576904699998,0
7,7,13,1,0,35,0.0097395453011299999,1
7,7,13,1,0,36,0.0075299281279799998,0
7,7,13,1,0,37,0.010132827726,1
7,7,13,1,0,38,0.0099342405178299998,1
7,7,13,1,0,39,0.010752727122799999,0
7,7,13,1,0,40,0.015661826438200001,1
7,7,13,1,0,41,0.01475891533,1
7,7,13,1,0,42,0.0144696642078,0
7,7,13,1,0,43,0.0099342405178299998,0
7,7,13,1,0,44,0.0109676760216,1
7,7,13,1,0,45,0.0079905890639900001,0
7,7,13,1,0,46,0.0194714494187,0
7,7,13,1,0,47,0.0105419908785,1
7,7,13,1,0,48,0.010335384727299999,0
7,7,13,1,0,49,0.026202221214099999,1
7,7,13,1,0,50,0.0114105503128,1
7,7,13,1,0,51,0.025185242205399999,1
7,7,13,1,0,52,0.023733302034900001,1
7,7,13,1,0,53,0.0114105503128,1
7,7,13,1,0,54,0.011186921786599999,1
7,7,13,1,0,55,0.0091780562771299999,1
7,7,13,1,0,56,0.022365066846900001,1
7,7,13,1,0,57,0.0086489373396600004,0
7,7,13,1,0,58,0.010752727122799999,1
7,7,13,1,0,59,0.010132827726,0
7,7,13,1,0,60,0.0089981810614500005,0
7,7,13,1,0,61,0.022365066846900001,1
7,7,13,1,0,62,0.011186921786599999,1
7,7,13,1,0,63,0.0172910891349,1
7,7,13,1,0,64,0.0084794320084199994,1
7,7,13,1,0,65,0.011186921786599999,0
7,7,13,1,0,66,0.0075299281279799998,1
7,7,13,1,0,67,0.0118713078489,1
7,7,13,1,0,68,0.0116386492124,0
7,7,13,1,0,69,0.0125975628267,0
7,7,13,1,0,70,0.0141860819446,1
7,7,13,1,0,71,0.00668674712601,0
7,7,13,1,0,72,0.020257705717800001,1
7,7,13,1,0,73,0.0139080574401,1
7,7,13,1,0,74,0.0136354817709,0
7,7,13,1,0,75,0.0072376712700300003,1
7,7,13,1,0,76,0.0064272164011800002,0
7,7,13,1,0,77,0.0159749090922,1
7,7,13,1,0,78,0.019860687103499999,1
7,7,13,1,0,79,0.0070958244953500003,1
7,7,13,1,0,80,0.033226911242099998,1
7,7,13,1,0,81,0.0109676760216,0
7,7,13,1,0,82,0.033226911242099998,1
7,7,13,1,0,83,0.0109676760216,1
7,7,13,1,0,84,0.045606399576499999,1
7,7,13,1,0,85,0.0232681672947,1
7,7,13,1,0,86,0.0051697203218499998,0
7,7,13,1,0,87,0.016619975241699999,1
7,7,13,1,0,88,0.0097395453011299999,1
7,7,13,1,0,89,0.0144696642078,1
7,7,13,1,0,90,0.0072376712700300003,1
7,7,13,1,0,91,0.0047762064916599999,0
7,7,13,1,0,92,0.0088218311121600005,0
7,7,13,1,0,93,0.016952211458200001,0
7,7,13,1,0,94,0.0091780562771299999,1
7,7,13,1,0,95,0.0078339863054199994,0
7,7,13,1,0,96,0.0123506707548,0
7,7,13,1,0,97,0.0179893025785,1
7,7,13,1,0,98,0.0153548797031,1
7,7,13,1,0,99,0.0114105503128,0
7,7,13,1,0,100,0.016952211458200001,1
7,7,13,1,0,101,0.050350725268800002,1
7,7,13,1,0,102,0.0283610341648,1
7,7,13,1,0,103,0.020257705717800001,1
7,7,13,1,0,104,0.01475891533,0
7,7,13,1,0,105,0.015053948632900001,0
7,7,13,1,0,106,0.0187157098512,1
7,7,13,1,0,107,0.0232681672947,1
7,7,13,1,0,108,0.0179893025785,1
7,7,13,1,0,109,0.021075711012800001,1
7,7,13,1,0,110,0.015661826438200001,1
7,7,13,1,0,111,0.013106251877700001,1
7,7,13,1,0,112,0.0139080574401,1
7,7,13,1,0,113,0.0125975628267,1
7,7,13,1,0,114,0.0121086173724,1
7,7,13,1,0,115,0.0116386492124,1
7,7,13,1,0,116,0.0114105503128,1
7,7,13,1,0,117,0.0121086173724,1
7,7,13,1,0,118,0.010752727122799999,1
7,7,13,1,0,119,0.0097395453011299999,1
7,7,13,1,0,120,0.0075299281279799998,0
7,7,13,1,0,121,0.0118713078489,1
7,7,13,1,0,122,0.0086489373396600004,1
7,7,13,1,0,123,0.0116386492124,0
7,7,13,1,0,124,0.0128493903144,0
7,7,13,1,0,125,0.0072376712700300003,1
7,7,13,1,0,126,0.0065556975829300004,1
7,7,13,1,0,127,0.0061777587650900002,1
7,7,13,1,0,128,0.0176367410356,1
7,7,13,1,0,129,0.0060566845793699996,0
7,7,13,1,0,130,0.0053784734085000003,0
7,7,13,1,0,131,0.0075299281279799998,1
7,7,13,1,0,132,0.015661826438200001,0
7,7,13,1,0,133,0.022365066846900001,1
7,7,13,1,0,134,0.021497018167899999,1
7,7,13,1,0,135,0.0105419908785,1
7,7,13,1,0,136,0.0075299281279799998,0
7,7,13,1,0,137,0.0084794320084199994,0
7,7,13,1,0,138,0.020257705717800001,1
7,7,13,1,0,139,0.0179893025785,1
7,7,13,1,0,140,0.0121086173724,0
7,7,13,1,0,141,0.00570751407828,1
7,7,13,1,0,142,0.020662660803800002,1
7,7,13,1,0,143,0.0050684020764799999,0
7,7,13,1,0,144,0.0133682481486,0
7,7,13,1,0,145,0.020662660803800002,0
7,7,13,1,0,146,0.0172910891349,1
7,7,13,1,0,147,0.00548599003411,0
7,7,13,1,0,148,0.0242077349001,1
7,7,13,1,0,149,0.023733302034900001,1
7,7,13,1,0,150,0.016619975241699999,1
7,7,13,1,0,151,0.022812148450999999,1
7,7,13,1,0,152,0.022365066846900001,1
7,7,13,1,0,153,0.0121086173724,1
7,7,13,1,0,154,0.0089981810614500005,0
7,7,13,1,0,155,0.010132827726,0
7,7,13,1,0,156,0.0172910891349,1
7,7,13,1,0,157,0.021075711012800001,1
7,7,13,1,0,158,0.00768045271031,0
7,7,13,1,0,159,0.010132827726,0
7,7,13,1,0,160,0.033226911242099998,1
7,7,13,1,0,161,0.033226911242099998,1
7,7,13,1,0,162,0.0109676760216,1
7,7,13,1,0,163,0.0109676760216,0
7,7,13,1,0,164,0.0051697203218499998,0
7,7,13,1,0,165,0.045606399576499999,1
7,7,13,1,0,166,0.0144696642078,1
7,7,13,1,0,167,0.0232681672947,1
7,7,13,1,0,168,0.0088218311121600005,0
7,7,13,1,0,169,0.016952211458200001,1
7,7,13,1,0,170,0.0123506707548,1
7,7,13,1,0,171,0.016619975241699999,1
7,7,13,1,0,172,0.0097395453011299999,1
7,7,13,1,0,173,0.010752727122799999,1
7,7,13,1,0,174,0.0072376712700300003,1
7,7,13,1,0,175,0.0079905890639900001,0
7,7,13,1,0,176,0.011186921786599999,1
7,7,13,1,0,177,0.0047762064916599999,0
7,7,13,1,0,178,0.010335384727299999,1
7,7,13,1,0,179,0.00954866579911,1
7,7,13,1,0,180,0.0079905890639900001,1
7,7,13,1,0,181,0.0091780562771299999,0
7,7,13,1,0,182,0.0073823535865800002,0
7,7,13,1,0,183,0.015661826438200001,1
7,7,13,1,0,184,0.00954866579911,1
7,7,13,1,0,185,0.0089981810614500005,0
7,7,13,1,0,186,0.010132827726,1
7,7,13,1,0,187,0.0099342405178299998,1
7,7,13,1,0,188,0.013106251877700001,0
7,7,13,1,0,189,0.0081503223391299999,0
7,7,13,1,0,190,0.0099342405178299998,0
7,7,13,1,0,191,0.0179893025785,1
7,7,13,1,0,192,0.010752727122799999,1
7,7,13,1,0,193,0.0105419908785,1
7,7,13,1,0,194,0.016619975241699999,1
7,7,13,1,0,195,0.0121086173724,1
7,7,13,1,0,196,0.0114105503128,1
7,7,13,1,0,197,0.010132827726,1
7,7,13,1,0,198,0.0099342405178299998,1
7,7,13,1,0,199,0.00954866579911,0
7,7,13,1,0,200,0.0097395453011299999,0
7,7,13,1,0,201,0.0125975628267,1
7,7,13,1,0,202,0.010335384727299999,0
7,7,13,1,0,203,0.0123506707548,1
7,7,13,1,0,204,0.0088218311121600005,1
7,7,13,1,0,205,0.0109676760216,1
7,7,13,1,0,206,0.0081503223391299999,0
7,7,13,1,0,207,0.0128493903144,1
7,7,13,1,0,208,0.0109676760216,1
7,7,13,1,0,209,0.010752727122799999,1
7,7,13,1,0,210,0.0086489373396600004,1
7,7,13,1,0,211,0.0078339863054199994,1
7,7,13,1,0,212,0.0069567576904699998,0
7,7,13,1,0,213,0.0078339863054199994,1
7,7,13,1,0,214,0.0068204163724099997,1
7,7,13,1,0,215,0.0060566845793699996,0
7,7,13,1,0,216,0.0088218311121600005,0
7,7,13,1,0,217,0.0105419908785,0
7,7,13,1,0,218,0.011186921786599999,0
7,7,13,1,0,219,0.00668674712601,1
7,7,13,1,0,220,0.0058216082845200003,0
7,7,13,1,0,221,0.01475891533,1
7,7,13,1,0,222,0.0118713078489,1
7,7,13,1,0,223,0.0068204163724099997,1
7,7,13,1,0,224,0.0116386492124,0
7,7,13,1,0,225,0.0055956559358999996,1
7,7,13,1,0,226,0.0050684020764799999,0
7,7,13,1,0,227,0.01475891533,1
7,7,13,1,0,228,0.0055956559358999996,1
7,7,13,1,0,229,0.013106251877700001,1
7,7,13,1,0,230,0.0049690695065900004,1
7,7,13,1,0,231,0.0128493903144,1
7,7,13,1,0,232,0.0045008561094299999,0
7,7,13,1,0,233,0.0125975628267,1
7,7,13,1,0,234,0.0121086173724,1
7,7,13,1,0,235,0.0118713078489,1
7,7,13,1,0,236,0.0048716836961100003,0
7,7,13,1,0,237,0.0144696642078,1
7,7,13,1,0,238,0.0116386492124,1
7,7,13,1,0,239,0.0141860819446,1
7,7,13,1,1,0,0.033226911242099998,0
7,7,13,1,1,1,0.165106831451,0
7,7,13,1,1,2,0.033226911242099998,0
7,7,13,1,1,3,0.37170685727500002,1
7,7,13,1,1,4,0.165106831451,1
7,7,13,1,1,5,0.28174533472800001,1
7,7,13,1,1,6,0.226621369441,1
7,7,13,1,1,7,0.14374512445199999,1
7,7,13,1,1,8,0.11562114057800001,1
7,7,13,1,1,9,0.084236717026200003,1
7,7,13,1,1,10,0.092999663115800005,0
7,7,13,1,1,11,0.20526784216300001,1
7,7,13,1,1,12,0.060168561352000001,0
7,7,13,1,1,13,0.152539068093,1
7,7,13,1,1,14,0.120289917316,1
7,7,13,1,1,15,0.106820177461,1
7,7,13,1,1,16,0.091177018543199997,1
7,7,13,1,1,17,0.084236717026200003,1
7,7,13,1,1,18,0.076299464510100001,0
7,7,13,1,1,19,0.106820177461,1
7,7,13,1,1,20,0.071900767185400005,0
7,7,13,1,1,21,0.098689134666000003,0
7,7,13,1,1,22,0.11562114057800001,0
7,7,13,1,1,23,0.125147219059,1
7,7,13,1,1,24,0.155588350785,1
7,7,13,1,1,25,0.120289917316,1
7,7,13,1,1,26,0.135458155488,0
7,7,13,1,1,27,0.117932427432,1
7,7,13,1,1,28,0.17871005856200001,0
7,7,13,1,1,29,0.089390094887400004,0
7,7,13,1,1,30,0.122694533834,0
7,7,13,1,1,31,0.255197720505,1
7,7,13,1,1,32,0.226621369441,1
7,7,13,1,1,33,0.20124492093999999,1
7,7,13,1,1,34,0.14661861467100001,1
7,7,13,1,1,35,0.16840734593500001,1
7,7,13,1,1,36,0.16187100176999999,1
7,7,13,1,1,37,0.16187100176999999,1
7,7,13,1,1,38,0.120289917316,0
7,7,13,1,1,39,0.16187100176999999,1
7,7,13,1,1,40,0.138165987745,1
7,7,13,1,1,41,0.158698589173,0
7,7,13,1,1,42,0.135458155488,1
7,7,13,1,1,43,0.13020065844000001,1
7,7,13,1,1,44,0.125147219059,0
7,7,13,1,1,45,0.155588350785,1
7,7,13,1,1,46,0.18964306369200001,1
7,7,13,1,1,47,0.149549546462,0
7,7,13,1,1,48,0.197300842536,1
7,7,13,1,1,49,0.17871005856200001,1
7,7,13,1,1,50,0.18964306369200001,1
7,7,13,1,1,51,0.182282503939,1
